id,merchant_id,shopper_id,amount,created_at,completed_at
2373,5,336,412.31,09/03/2018 01:48:00,10/03/2018 23:40:00
2374,9,374,331.03,09/03/2018 02:24:00,11/03/2018 11:55:15
2375,12,294,48.91,09/03/2018 03:00:00,11/03/2018 20:00:42
2376,12,31,61.97,09/03/2018 03:36:00,10/03/2018 05:07:23
2377,14,312,312.08,09/03/2018 04:12:00,10/03/2018 15:00:11
2380,8,293,219.95,09/03/2018 06:00:00,11/03/2018 14:10:36
2381,2,308,47.41,09/03/2018 06:36:00,11/03/2018 02:12:50
2382,8,28,222.83,09/03/2018 07:12:00,10/03/2018 13:40:43
2384,1,200,62.31,09/03/2018 08:24:00,10/03/2018 20:09:26
2385,10,38,322.43,09/03/2018 09:00:00,12/03/2018 03:20:46
2387,5,120,65.16,09/03/2018 10:12:00,11/03/2018 02:09:23
2388,8,375,50.94,09/03/2018 10:48:00,11/03/2018 17:55:10
2389,14,248,211.4,09/03/2018 11:24:00,10/03/2018 13:41:35
2390,6,2,47.25,09/03/2018 12:00:00,12/03/2018 00:56:11
2391,13,216,218.43,09/03/2018 12:36:00,11/03/2018 21:25:58
2395,3,240,335.02,09/03/2018 15:00:00,11/03/2018 19:18:10
2396,5,306,250.32,09/03/2018 15:36:00,10/03/2018 17:45:04
2397,14,327,264.92,09/03/2018 16:12:00,11/03/2018 16:46:28
2398,14,103,339.54,09/03/2018 16:48:00,11/03/2018 05:50:58
2399,9,268,311.53,09/03/2018 17:24:00,11/03/2018 20:09:40
2400,13,118,224.66,09/03/2018 18:00:00,12/03/2018 08:23:05
2406,5,93,50.2,09/03/2018 21:36:00,
2411,8,293,303.2,10/03/2018 00:31:00,
2424,1,344,400.19,10/03/2018 07:14:00,
2426,6,187,385.64,10/03/2018 08:16:00,
2442,5,289,384.05,10/03/2018 16:32:00,
2445,11,199,446.6,10/03/2018 18:05:00,
2447,10,48,97.58,10/03/2018 19:07:00,
2476,13,40,214.74,11/03/2018 21:40:00,
2483,7,234,301.68,12/03/2018 02:35:00,
2487,6,226,100.8,12/03/2018 04:39:00,
2501,8,336,333.59,12/03/2018 11:53:00,
2509,8,164,269.72,12/03/2018 16:01:00,
2403,2,154,296.39,09/03/2018 19:48:00,10/03/2018 20:39:51
2404,12,207,367.59,09/03/2018 20:24:00,12/03/2018 05:25:17
2405,11,307,427.45,09/03/2018 21:00:00,12/03/2018 14:23:46
2407,6,71,179.8,09/03/2018 22:12:00,11/03/2018 22:45:35
2408,13,52,73.15,09/03/2018 22:48:00,11/03/2018 18:46:41
2409,7,253,50.55,09/03/2018 23:24:00,11/03/2018 19:23:26
2412,10,196,261.07,10/03/2018 01:02:00,12/03/2018 08:51:21
2413,5,205,176.4,10/03/2018 01:33:00,11/03/2018 16:21:10
2414,13,107,131.02,10/03/2018 02:04:00,11/03/2018 11:20:14
2415,7,217,404.87,10/03/2018 02:35:00,12/03/2018 05:22:24
2416,10,370,50.9,10/03/2018 03:06:00,12/03/2018 11:50:31
2418,12,285,156.14,10/03/2018 04:08:00,11/03/2018 09:44:18
2419,2,19,198.28,10/03/2018 04:39:00,11/03/2018 05:15:21
2420,11,93,53.93,10/03/2018 05:10:00,11/03/2018 13:47:40
2421,11,333,64.25,10/03/2018 05:41:00,11/03/2018 11:17:09
2422,4,56,132.01,10/03/2018 06:12:00,12/03/2018 06:14:25
2425,9,255,296.34,10/03/2018 07:45:00,13/03/2018 00:34:31
2427,1,220,157.83,10/03/2018 08:47:00,12/03/2018 10:02:17
2428,2,71,91.32,10/03/2018 09:18:00,12/03/2018 00:57:05
2429,14,396,98.47,10/03/2018 09:49:00,12/03/2018 12:22:05
2430,1,179,389.07,10/03/2018 10:20:00,12/03/2018 21:45:17
2431,1,316,258.81,10/03/2018 10:51:00,11/03/2018 17:31:17
2433,1,132,291.51,10/03/2018 11:53:00,12/03/2018 11:45:34
2434,5,236,74.06,10/03/2018 12:24:00,11/03/2018 23:00:12
2435,4,292,49.2,10/03/2018 12:55:00,12/03/2018 14:17:34
2436,10,179,191.85,10/03/2018 13:26:00,12/03/2018 16:31:53
2437,9,376,319.18,10/03/2018 13:57:00,12/03/2018 04:15:48
2439,8,196,239.5,10/03/2018 14:59:00,12/03/2018 23:32:01
2440,2,323,47.08,10/03/2018 15:30:00,12/03/2018 03:20:26
2441,10,105,208.96,10/03/2018 16:01:00,12/03/2018 22:23:11
2443,3,96,289.91,10/03/2018 17:03:00,12/03/2018 05:35:39
2444,8,71,282.92,10/03/2018 17:34:00,13/03/2018 11:05:32
2448,10,325,363.57,10/03/2018 19:38:00,13/03/2018 02:17:37
2449,7,35,108.47,10/03/2018 20:09:00,12/03/2018 12:33:24
2450,4,237,96.87,10/03/2018 20:40:00,12/03/2018 20:24:09
2451,4,63,351.44,10/03/2018 21:11:00,13/03/2018 14:08:03
2452,8,67,416.5,10/03/2018 21:42:00,12/03/2018 08:19:18
2453,6,395,156.85,10/03/2018 22:13:00,13/03/2018 05:46:23
2455,8,121,401.14,10/03/2018 23:15:00,12/03/2018 21:27:16
2456,9,11,186.69,10/03/2018 23:46:00,12/03/2018 02:49:33
2457,7,56,366.34,11/03/2018 01:05:00,12/03/2018 20:01:53
2458,1,214,320.03,11/03/2018 02:10:00,12/03/2018 09:48:41
2459,7,383,402.53,11/03/2018 03:15:00,13/03/2018 15:06:19
2461,4,204,279.78,11/03/2018 05:25:00,13/03/2018 16:07:20
2462,12,214,396.01,11/03/2018 06:30:00,12/03/2018 12:28:04
2463,12,251,42.6,11/03/2018 07:35:00,13/03/2018 13:34:59
2464,7,53,327.25,11/03/2018 08:40:00,12/03/2018 09:35:44
2465,4,266,319.41,11/03/2018 09:45:00,12/03/2018 12:41:22
2467,2,361,137.55,11/03/2018 11:55:00,13/03/2018 02:44:06
2468,6,324,243.62,11/03/2018 13:00:00,13/03/2018 02:28:44
2469,11,10,374.62,11/03/2018 14:05:00,12/03/2018 22:37:54
2470,2,282,362.62,11/03/2018 15:10:00,12/03/2018 19:15:06
2471,7,40,287.76,11/03/2018 16:15:00,13/03/2018 17:44:55
2472,6,52,228.38,11/03/2018 17:20:00,13/03/2018 01:55:49
2474,9,246,320.45,11/03/2018 19:30:00,14/03/2018 12:08:01
2475,10,63,237.57,11/03/2018 20:35:00,14/03/2018 12:54:55
2477,6,171,288.13,11/03/2018 22:45:00,14/03/2018 09:26:27
2478,14,19,411.61,11/03/2018 23:50:00,13/03/2018 10:53:23
2479,7,271,103.68,12/03/2018 00:31:00,13/03/2018 21:28:53
2481,13,139,414.91,12/03/2018 01:33:00,14/03/2018 14:05:13
2482,13,299,290.34,12/03/2018 02:04:00,14/03/2018 17:09:42
2484,6,219,365.21,12/03/2018 03:06:00,14/03/2018 00:16:52
2485,5,2,448.91,12/03/2018 03:37:00,14/03/2018 08:49:32
2486,7,88,403.95,12/03/2018 04:08:00,14/03/2018 14:37:39
2489,7,128,169.73,12/03/2018 05:41:00,14/03/2018 16:12:41
2490,3,226,295.94,12/03/2018 06:12:00,14/03/2018 00:04:29
2491,6,182,319.43,12/03/2018 06:43:00,13/03/2018 11:07:10
2492,2,129,403.97,12/03/2018 07:14:00,13/03/2018 14:12:45
2493,12,330,71.69,12/03/2018 07:45:00,14/03/2018 15:33:31
2494,13,217,176.8,12/03/2018 08:16:00,14/03/2018 20:51:46
2496,2,237,97.97,12/03/2018 09:18:00,14/03/2018 00:10:29
2497,10,153,264.28,12/03/2018 09:49:00,14/03/2018 17:29:52
2498,7,299,388.16,12/03/2018 10:20:00,14/03/2018 14:42:02
2499,11,134,377.34,12/03/2018 10:51:00,13/03/2018 21:02:38
2500,11,388,149.28,12/03/2018 11:22:00,14/03/2018 06:33:13
2503,10,226,260.4,12/03/2018 12:55:00,13/03/2018 14:00:39
2504,6,194,192.23,12/03/2018 13:26:00,13/03/2018 21:34:43
2505,8,46,194.95,12/03/2018 13:57:00,14/03/2018 23:10:01
2506,13,383,304.27,12/03/2018 14:28:00,15/03/2018 03:38:20
2507,11,139,189.87,12/03/2018 14:59:00,14/03/2018 05:38:28
2510,9,397,232.47,12/03/2018 16:32:00,14/03/2018 23:29:56
2511,8,261,240.67,12/03/2018 17:03:00,13/03/2018 18:41:45
2512,5,296,47.63,12/03/2018 17:34:00,15/03/2018 05:01:06
2513,9,325,282.7,12/03/2018 18:05:00,15/03/2018 06:37:18
2514,2,163,161.95,12/03/2018 18:36:00,14/03/2018 02:37:04
2515,6,101,397.54,12/03/2018 19:07:00,15/03/2018 07:38:54
2517,7,85,166.74,12/03/2018 20:09:00,14/03/2018 07:47:25
2518,8,62,275.48,12/03/2018 20:40:00,15/03/2018 01:29:59
2519,12,128,331.69,12/03/2018 21:11:00,14/03/2018 15:44:23
2520,12,147,208.68,12/03/2018 21:42:00,14/03/2018 14:45:43
2525,10,251,97.55,13/03/2018 00:30:00,
2539,12,264,267.85,13/03/2018 07:30:00,
2545,6,316,280.1,13/03/2018 10:30:00,
2547,5,255,84.24,13/03/2018 11:30:00,
2552,5,223,120.96,13/03/2018 14:00:00,
2553,2,299,283.16,13/03/2018 14:30:00,
2554,13,83,213.59,13/03/2018 15:00:00,
2570,11,340,95.24,13/03/2018 23:00:00,
2580,7,64,105.28,14/03/2018 08:16:00,
2585,3,55,85.23,14/03/2018 13:26:00,
2587,14,233,202.75,14/03/2018 15:30:00,
2588,11,159,230.54,14/03/2018 16:32:00,
2595,10,110,430.99,14/03/2018 23:46:00,
2600,5,251,219.51,15/03/2018 03:05:00,
2606,6,368,404.73,15/03/2018 06:47:00,
2608,6,309,394.38,15/03/2018 08:01:00,
2618,2,33,273.03,15/03/2018 14:11:00,
2621,5,223,224.89,15/03/2018 16:02:00,
2628,1,188,64.33,15/03/2018 20:21:00,
2636,6,239,293.64,16/03/2018 02:27:00,
2523,3,382,49.52,12/03/2018 23:15:00,14/03/2018 22:53:39
2524,5,368,348.6,12/03/2018 23:46:00,14/03/2018 16:27:49
2526,13,127,226.2,13/03/2018 01:00:00,14/03/2018 15:55:12
2527,12,326,399.39,13/03/2018 01:30:00,15/03/2018 17:22:09
2528,7,21,136.24,13/03/2018 02:00:00,14/03/2018 23:28:04
2529,2,144,66.8,13/03/2018 02:30:00,14/03/2018 08:10:06
2531,2,187,412.03,13/03/2018 03:30:00,15/03/2018 16:09:07
2532,5,284,450.67,13/03/2018 04:00:00,15/03/2018 08:42:45
2533,1,196,84.53,13/03/2018 04:30:00,15/03/2018 12:07:09
2534,2,209,269.12,13/03/2018 05:00:00,15/03/2018 03:01:54
2535,7,329,51.4,13/03/2018 05:30:00,14/03/2018 10:03:24
2537,9,170,340.46,13/03/2018 06:30:00,14/03/2018 07:08:27
2538,3,280,298.9,13/03/2018 07:00:00,15/03/2018 03:53:17
2540,7,135,72.45,13/03/2018 08:00:00,14/03/2018 16:36:54
2541,9,89,42.57,13/03/2018 08:30:00,15/03/2018 11:26:52
2542,13,143,394.35,13/03/2018 09:00:00,15/03/2018 13:21:12
2544,2,145,254.66,13/03/2018 10:00:00,14/03/2018 13:14:31
2546,11,145,260.16,13/03/2018 11:00:00,15/03/2018 06:54:09
2548,10,257,252.17,13/03/2018 12:00:00,15/03/2018 04:58:26
2549,1,6,218.52,13/03/2018 12:30:00,14/03/2018 14:18:43
2550,11,132,373.4,13/03/2018 13:00:00,16/03/2018 01:31:24
2551,5,338,330.58,13/03/2018 13:30:00,15/03/2018 16:37:03
2556,9,355,326.94,13/03/2018 16:00:00,16/03/2018 06:26:48
2557,7,361,172.95,13/03/2018 16:30:00,15/03/2018 12:30:39
2558,13,208,74.99,13/03/2018 17:00:00,15/03/2018 07:01:52
2559,13,305,222.64,13/03/2018 17:30:00,15/03/2018 01:53:51
2560,4,157,388.39,13/03/2018 18:00:00,15/03/2018 21:50:55
2562,9,18,265.6,13/03/2018 19:00:00,16/03/2018 07:08:07
2563,6,87,79.32,13/03/2018 19:30:00,15/03/2018 12:09:06
2564,13,172,169.17,13/03/2018 20:00:00,14/03/2018 20:36:29
2565,9,240,248.43,13/03/2018 20:30:00,15/03/2018 12:40:16
2566,9,90,106.89,13/03/2018 21:00:00,15/03/2018 09:25:01
2568,8,158,38.88,13/03/2018 22:00:00,15/03/2018 22:53:24
2569,2,329,255.4,13/03/2018 22:30:00,15/03/2018 08:13:38
2571,9,321,280.33,13/03/2018 23:30:00,15/03/2018 00:35:06
2572,11,166,353.72,14/03/2018 00:00:00,15/03/2018 16:54:02
2573,1,173,185.18,14/03/2018 01:02:00,15/03/2018 06:36:25
2574,1,97,67.83,14/03/2018 02:04:00,15/03/2018 17:00:41
2576,6,26,195.17,14/03/2018 04:08:00,16/03/2018 08:29:03
2577,3,120,334.12,14/03/2018 05:10:00,16/03/2018 08:18:18
2578,14,185,444.88,14/03/2018 06:12:00,15/03/2018 06:30:36
2579,5,177,292.15,14/03/2018 07:14:00,16/03/2018 11:55:29
2581,11,237,399.37,14/03/2018 09:18:00,16/03/2018 11:09:13
2583,1,351,42.51,14/03/2018 11:22:00,15/03/2018 13:19:40
2584,14,53,411.24,14/03/2018 12:24:00,15/03/2018 17:29:57
2586,4,345,321.7,14/03/2018 14:28:00,15/03/2018 18:32:44
2589,1,375,422.66,14/03/2018 17:34:00,16/03/2018 23:47:02
2590,1,151,304.15,14/03/2018 18:36:00,16/03/2018 18:27:20
2592,7,5,434.44,14/03/2018 20:40:00,17/03/2018 07:17:38
2593,4,328,109.89,14/03/2018 21:42:00,17/03/2018 04:18:01
2594,8,17,239.2,14/03/2018 22:44:00,16/03/2018 16:22:46
2596,5,78,435.44,15/03/2018 00:37:00,16/03/2018 07:39:41
2597,8,275,248.45,15/03/2018 01:14:00,16/03/2018 05:59:44
2598,12,55,411.7,15/03/2018 01:51:00,16/03/2018 14:47:32
2601,9,303,374.69,15/03/2018 03:42:00,16/03/2018 10:52:40
2602,5,292,40.05,15/03/2018 04:19:00,17/03/2018 01:16:51
2603,11,310,175.81,15/03/2018 04:56:00,17/03/2018 11:01:42
2604,12,365,189.51,15/03/2018 05:33:00,16/03/2018 06:20:10
2605,8,112,344.23,15/03/2018 06:10:00,16/03/2018 13:19:22
2609,1,198,55.01,15/03/2018 08:38:00,17/03/2018 17:58:08
2610,13,380,367.1,15/03/2018 09:15:00,16/03/2018 17:19:46
2611,12,338,176.92,15/03/2018 09:52:00,16/03/2018 15:57:34
2612,4,395,90.7,15/03/2018 10:29:00,16/03/2018 11:25:53
2613,14,130,121.74,15/03/2018 11:06:00,17/03/2018 05:21:28
2615,1,307,356.63,15/03/2018 12:20:00,18/03/2018 00:53:45
2616,1,288,308.75,15/03/2018 12:57:00,17/03/2018 06:37:54
2617,9,231,188.24,15/03/2018 13:34:00,17/03/2018 01:28:06
2619,14,25,222.09,15/03/2018 14:48:00,17/03/2018 20:43:31
2620,10,232,280.29,15/03/2018 15:25:00,17/03/2018 09:40:19
2622,8,177,121.1,15/03/2018 16:39:00,17/03/2018 19:15:26
2624,9,50,171.11,15/03/2018 17:53:00,17/03/2018 02:27:18
2625,3,156,41.33,15/03/2018 18:30:00,18/03/2018 00:00:58
2626,6,214,193.88,15/03/2018 19:07:00,18/03/2018 10:39:32
2627,14,46,168.06,15/03/2018 19:44:00,17/03/2018 09:04:33
2629,14,220,81.23,15/03/2018 20:58:00,16/03/2018 22:07:08
2631,5,204,321.8,15/03/2018 22:12:00,18/03/2018 12:02:21
2632,14,291,118.73,15/03/2018 22:49:00,18/03/2018 04:22:22
2633,5,100,128.57,15/03/2018 23:26:00,17/03/2018 05:25:34
2634,4,398,68.27,16/03/2018 00:49:00,18/03/2018 17:43:29
2635,11,250,397.76,16/03/2018 01:38:00,17/03/2018 15:03:45
2638,3,158,424.66,16/03/2018 04:05:00,18/03/2018 02:07:12
2639,9,130,177.19,16/03/2018 04:54:00,18/03/2018 00:25:05
2640,6,312,45.27,16/03/2018 05:43:00,17/03/2018 08:22:23
2655,8,130,380.78,16/03/2018 17:58:00,
2657,7,366,62.32,16/03/2018 19:36:00,
2664,9,270,436.37,17/03/2018 01:16:00,
2665,5,299,388.77,17/03/2018 01:54:00,
2670,1,210,447.42,17/03/2018 05:04:00,
2675,9,124,105.39,17/03/2018 08:14:00,
2677,4,212,312.54,17/03/2018 09:30:00,
2684,10,63,356.42,17/03/2018 13:56:00,
2687,2,68,359.53,17/03/2018 15:50:00,
2691,3,269,352.19,17/03/2018 18:22:00,
2696,11,185,262.2,17/03/2018 21:32:00,
2701,1,16,413.66,18/03/2018 01:04:00,
2706,13,295,222.34,18/03/2018 03:44:00,
2712,9,319,173.9,18/03/2018 06:56:00,
2730,5,272,182.23,18/03/2018 16:32:00,
2734,1,118,103.09,18/03/2018 18:40:00,
2736,3,157,325.43,18/03/2018 19:44:00,
2738,8,99,171.61,18/03/2018 20:48:00,
2743,6,126,289.23,18/03/2018 23:28:00,
2749,1,174,207.92,19/03/2018 03:12:00,
2752,14,141,181.16,19/03/2018 04:48:00,
2758,8,279,422.84,19/03/2018 08:00:00,
2643,8,204,212.69,16/03/2018 08:10:00,18/03/2018 23:51:38
2644,1,360,139.61,16/03/2018 08:59:00,18/03/2018 08:36:39
2645,14,211,361.49,16/03/2018 09:48:00,18/03/2018 17:41:35
2646,14,65,303.61,16/03/2018 10:37:00,19/03/2018 00:38:55
2647,11,318,333.81,16/03/2018 11:26:00,18/03/2018 19:31:02
2648,13,307,433.84,16/03/2018 12:15:00,19/03/2018 00:22:17
2650,14,41,210.72,16/03/2018 13:53:00,19/03/2018 06:03:18
2651,7,274,329.08,16/03/2018 14:42:00,18/03/2018 01:27:06
2652,10,394,290.98,16/03/2018 15:31:00,19/03/2018 02:39:07
2653,12,106,230.75,16/03/2018 16:20:00,18/03/2018 16:09:50
2654,12,11,417.45,16/03/2018 17:09:00,18/03/2018 00:56:50
2658,6,41,69.78,16/03/2018 20:25:00,19/03/2018 11:12:52
2659,1,330,212.14,16/03/2018 21:14:00,18/03/2018 13:58:42
2660,6,177,439.59,16/03/2018 22:03:00,19/03/2018 12:08:43
2661,5,352,120.49,16/03/2018 22:52:00,18/03/2018 11:17:37
2662,13,121,282.14,16/03/2018 23:41:00,18/03/2018 21:42:29
2666,8,321,46.14,17/03/2018 02:32:00,19/03/2018 06:23:22
2667,12,236,172.03,17/03/2018 03:10:00,19/03/2018 19:02:13
2668,13,242,205.48,17/03/2018 03:48:00,19/03/2018 03:00:08
2669,11,238,73.82,17/03/2018 04:26:00,19/03/2018 16:08:19
2671,5,306,73.98,17/03/2018 05:42:00,18/03/2018 16:04:10
2672,10,52,365.27,17/03/2018 06:20:00,18/03/2018 23:15:08
2674,6,167,145.27,17/03/2018 07:36:00,19/03/2018 21:17:47
2676,10,176,233.35,17/03/2018 08:52:00,18/03/2018 12:01:11
2678,6,282,311.49,17/03/2018 10:08:00,19/03/2018 01:59:38
2679,10,342,288.63,17/03/2018 10:46:00,19/03/2018 20:30:34
2680,13,224,433.34,17/03/2018 11:24:00,19/03/2018 20:09:17
2682,13,396,397.53,17/03/2018 12:40:00,19/03/2018 14:52:38
2683,11,100,194.19,17/03/2018 13:18:00,18/03/2018 14:48:13
2685,6,276,193.14,17/03/2018 14:34:00,19/03/2018 23:57:49
2686,14,126,107.74,17/03/2018 15:12:00,20/03/2018 02:13:58
2688,7,60,246.41,17/03/2018 16:28:00,19/03/2018 02:37:34
2690,6,55,120.05,17/03/2018 17:44:00,20/03/2018 04:18:56
2692,7,287,361.96,17/03/2018 19:00:00,19/03/2018 22:48:17
2693,14,15,50.47,17/03/2018 19:38:00,18/03/2018 19:49:45
2694,12,13,191.56,17/03/2018 20:16:00,20/03/2018 13:25:06
2695,5,54,313.36,17/03/2018 20:54:00,20/03/2018 08:52:06
2697,10,39,329.45,17/03/2018 22:10:00,18/03/2018 22:22:03
2699,9,147,261.06,17/03/2018 23:26:00,19/03/2018 04:17:33
2700,3,365,307.71,18/03/2018 00:32:00,19/03/2018 22:57:50
2702,14,87,243.96,18/03/2018 01:36:00,19/03/2018 14:21:53
2703,13,204,257.4,18/03/2018 02:08:00,20/03/2018 01:18:05
2704,4,280,343.99,18/03/2018 02:40:00,19/03/2018 19:26:07
2707,8,119,232.24,18/03/2018 04:16:00,20/03/2018 12:58:17
2708,11,278,345.87,18/03/2018 04:48:00,20/03/2018 15:32:20
2709,10,326,31.55,18/03/2018 05:20:00,20/03/2018 21:45:13
2710,8,340,416.25,18/03/2018 05:52:00,19/03/2018 12:33:38
2711,9,384,305.49,18/03/2018 06:24:00,19/03/2018 20:58:45
2714,9,156,417.15,18/03/2018 08:00:00,19/03/2018 13:59:49
2715,10,281,426.73,18/03/2018 08:32:00,19/03/2018 14:52:57
2716,2,125,316.24,18/03/2018 09:04:00,20/03/2018 13:33:24
2717,4,66,262.21,18/03/2018 09:36:00,20/03/2018 08:46:44
2718,10,68,349.97,18/03/2018 10:08:00,20/03/2018 01:29:16
2719,7,13,113.66,18/03/2018 10:40:00,19/03/2018 12:21:05
2721,2,92,93.05,18/03/2018 11:44:00,20/03/2018 02:36:06
2722,9,8,279.03,18/03/2018 12:16:00,19/03/2018 16:08:36
2723,5,385,39.62,18/03/2018 12:48:00,21/03/2018 04:15:37
2724,1,138,254.12,18/03/2018 13:20:00,21/03/2018 02:23:30
2725,12,58,351.12,18/03/2018 13:52:00,21/03/2018 02:52:51
2727,14,164,397.09,18/03/2018 14:56:00,19/03/2018 23:40:53
2728,2,184,400.66,18/03/2018 15:28:00,20/03/2018 14:55:57
2729,8,68,145.72,18/03/2018 16:00:00,20/03/2018 04:00:10
2731,11,213,207.62,18/03/2018 17:04:00,20/03/2018 02:18:15
2732,1,73,36.66,18/03/2018 17:36:00,20/03/2018 14:49:23
2735,10,147,189.77,18/03/2018 19:12:00,21/03/2018 11:17:49
2737,7,3,358.58,18/03/2018 20:16:00,21/03/2018 11:43:27
2739,9,217,85.78,18/03/2018 21:20:00,20/03/2018 15:57:16
2740,7,368,413.64,18/03/2018 21:52:00,21/03/2018 01:55:27
2741,11,354,71.84,18/03/2018 22:24:00,21/03/2018 10:32:13
2742,8,150,387.92,18/03/2018 22:56:00,20/03/2018 22:24:13
2745,2,219,352.69,19/03/2018 01:04:00,20/03/2018 12:22:28
2746,8,337,251.87,19/03/2018 01:36:00,21/03/2018 05:24:59
2747,12,135,94.86,19/03/2018 02:08:00,21/03/2018 08:36:53
2748,12,399,414,19/03/2018 02:40:00,21/03/2018 16:26:53
2750,2,69,175.16,19/03/2018 03:44:00,21/03/2018 08:56:31
2753,9,365,93.81,19/03/2018 05:20:00,20/03/2018 17:38:39
2754,4,231,398.6,19/03/2018 05:52:00,21/03/2018 09:48:11
2755,4,56,271.94,19/03/2018 06:24:00,22/03/2018 00:14:39
2756,8,275,366.86,19/03/2018 06:56:00,20/03/2018 16:04:53
2757,14,320,152.23,19/03/2018 07:28:00,21/03/2018 04:23:35
2760,11,128,231.75,19/03/2018 09:04:00,20/03/2018 22:34:03
2781,2,36,400.71,19/03/2018 20:16:00,
2784,1,212,292.97,19/03/2018 21:52:00,
2792,11,153,155.84,20/03/2018 02:24:00,
2793,5,211,293.05,20/03/2018 03:00:00,
2794,12,157,293.06,20/03/2018 03:36:00,
2804,4,197,385.16,20/03/2018 09:36:00,
2811,1,255,45.19,20/03/2018 13:48:00,
2813,6,290,322.73,20/03/2018 15:00:00,
2817,1,398,90.43,20/03/2018 17:24:00,
2823,6,99,258.52,20/03/2018 21:00:00,
2851,6,116,363.43,21/03/2018 11:30:00,
2852,1,309,416.21,21/03/2018 12:00:00,
2865,8,311,98.43,21/03/2018 18:30:00,
2867,10,196,166.34,21/03/2018 19:30:00,
2870,6,329,326.1,21/03/2018 21:00:00,
2763,13,395,284.87,19/03/2018 10:40:00,20/03/2018 15:11:16
2764,11,64,331.68,19/03/2018 11:12:00,21/03/2018 11:25:41
2765,4,384,215.76,19/03/2018 11:44:00,20/03/2018 12:34:52
2766,3,52,232.3,19/03/2018 12:16:00,20/03/2018 13:04:00
2767,8,42,404.19,19/03/2018 12:48:00,20/03/2018 19:43:36
2768,7,203,280.99,19/03/2018 13:20:00,21/03/2018 09:58:42
2770,14,313,361.58,19/03/2018 14:24:00,21/03/2018 07:45:39
2771,5,158,328.46,19/03/2018 14:56:00,20/03/2018 16:53:42
2772,13,365,264.84,19/03/2018 15:28:00,21/03/2018 19:00:07
2773,3,324,281.9,19/03/2018 16:00:00,22/03/2018 00:34:39
2774,10,199,314.25,19/03/2018 16:32:00,22/03/2018 07:00:22
2776,6,229,106.44,19/03/2018 17:36:00,21/03/2018 21:39:09
2777,9,3,361.84,19/03/2018 18:08:00,21/03/2018 07:25:41
2778,3,274,232.3,19/03/2018 18:40:00,21/03/2018 15:07:41
2779,10,188,182.37,19/03/2018 19:12:00,22/03/2018 01:26:20
2780,3,150,316.51,19/03/2018 19:44:00,21/03/2018 23:43:33
2783,3,108,52.17,19/03/2018 21:20:00,22/03/2018 10:25:47
2785,12,320,250.37,19/03/2018 22:24:00,21/03/2018 17:55:14
2786,5,334,440.68,19/03/2018 22:56:00,22/03/2018 11:43:34
2787,7,228,195.55,19/03/2018 23:28:00,21/03/2018 00:28:29
2788,13,140,411.27,20/03/2018 00:00:00,21/03/2018 15:37:42
2789,10,160,49.42,20/03/2018 00:36:00,21/03/2018 15:29:28
2791,8,143,278.49,20/03/2018 01:48:00,22/03/2018 09:44:44
2795,10,14,287.99,20/03/2018 04:12:00,22/03/2018 20:49:20
2796,13,319,410.11,20/03/2018 04:48:00,21/03/2018 17:09:21
2797,11,305,148.3,20/03/2018 05:24:00,21/03/2018 06:15:08
2798,14,63,143.18,20/03/2018 06:00:00,22/03/2018 13:05:22
2800,3,204,102.02,20/03/2018 07:12:00,22/03/2018 15:08:28
2801,7,310,318.42,20/03/2018 07:48:00,22/03/2018 08:50:31
2802,3,339,164.25,20/03/2018 08:24:00,22/03/2018 01:08:35
2803,12,105,294.98,20/03/2018 09:00:00,22/03/2018 07:01:11
2805,14,331,287.86,20/03/2018 10:12:00,22/03/2018 02:26:24
2807,6,377,211.25,20/03/2018 11:24:00,22/03/2018 10:31:08
2808,14,117,188.3,20/03/2018 12:00:00,22/03/2018 19:19:54
2809,8,58,242.95,20/03/2018 12:36:00,22/03/2018 07:53:49
2810,13,236,194.37,20/03/2018 13:12:00,22/03/2018 09:35:41
2812,10,400,330,20/03/2018 14:24:00,21/03/2018 22:57:55
2814,6,2,280.54,20/03/2018 15:36:00,23/03/2018 09:05:33
2816,9,9,356.24,20/03/2018 16:48:00,22/03/2018 06:22:47
2818,9,27,161.2,20/03/2018 18:00:00,22/03/2018 04:51:51
2819,8,11,362.7,20/03/2018 18:36:00,22/03/2018 10:05:10
2820,1,308,63.34,20/03/2018 19:12:00,23/03/2018 12:06:49
2821,2,84,167.52,20/03/2018 19:48:00,23/03/2018 04:19:13
2824,2,352,32.09,20/03/2018 21:36:00,22/03/2018 22:07:21
2825,4,331,56.23,20/03/2018 22:12:00,22/03/2018 18:37:53
2826,3,154,134.52,20/03/2018 22:48:00,22/03/2018 04:05:40
2827,14,153,297.17,20/03/2018 23:24:00,22/03/2018 02:43:21
2828,9,45,104.82,21/03/2018 00:00:00,22/03/2018 01:58:22
2830,14,314,84.52,21/03/2018 01:00:00,22/03/2018 12:54:06
2831,5,77,404.13,21/03/2018 01:30:00,23/03/2018 04:02:48
2832,13,164,50.93,21/03/2018 02:00:00,22/03/2018 18:33:58
2833,5,181,110.56,21/03/2018 02:30:00,22/03/2018 23:22:41
2834,9,73,76.26,21/03/2018 03:00:00,23/03/2018 03:31:03
2835,5,120,336.07,21/03/2018 03:30:00,22/03/2018 10:02:45
2837,3,274,104.39,21/03/2018 04:30:00,22/03/2018 11:19:47
2838,12,343,238.54,21/03/2018 05:00:00,23/03/2018 05:29:34
